email_custom_domain,same_email_domain_count,projects_count,strings_count,members_count,has_private_project,same_login_and_project_name,days_after_last_login,country,purchase
0,827,23,95,178,0,YUfRkJuoSy,8,Germany,1
0,21,100,81,180,0,yjlJBSqscz,6,Italy,0
0,209,80,4,579,0,OkWzCuqUJw,23,Japan,0
1,768,68,7,999,1,FpIYmVnRGh,40,Italy,0
1,296,74,87,247,0,wkXAMWUIFQ,64,Ukraine,1
0,371,42,27,268,1,vXIrJfPwgq,58,France,1
1,850,54,56,292,1,hqBYWvKaCc,46,Ukraine,1
0,957,60,43,311,0,SBuGcHgoXU,88,USA,0
1,465,69,17,203,1,ULQTqGtkuJ,0,USA,1
0,73,83,10,814,1,YUltsTbSQX,81,Polland,0
0,500,45,95,520,1,crEwjxAJhU,18,Italy,0
0,972,74,58,195,1,eoSgMhLfvl,67,China,0
1,932,25,52,991,1,qbomxNFWKT,2,Japan,1
0,999,1,7,576,1,jveFwJSKzb,56,Germany,1
1,743,42,59,36,1,dFBNbLrUpa,74,USA,1
0,667,59,94,825,0,ukrgOsCMXj,15,"Saudi Arabia",1
1,452,73,26,182,0,bPKRDCGYTU,5,Japan,0
1,329,68,82,824,1,yrsuGoRwzK,87,"Saudi Arabia",1
1,79,10,33,759,0,GPVZscJkQp,65,Ukraine,0
0,294,51,9,922,0,LxJUPcvdlM,73,"Saudi Arabia",1
0,133,22,27,728,1,vSlKHAtcCy,16,China,1
0,403,80,98,409,0,tuBeDFCXoq,79,Polland,0
1,515,25,36,56,1,nsFXTUmSZB,97,Ukraine,0
1,488,81,61,405,0,wuHgPYLVzi,99,Spain,1
0,809,96,1,274,0,OsIuQeCxFf,61,Spain,0
1,878,32,41,611,0,uDljhBTqgV,1,USA,1
0,327,30,93,897,1,GheDSIAbnf,38,Japan,1
0,49,59,82,5,0,JXRxIHecYp,39,"Saudi Arabia",1
0,909,93,66,3,1,kEcLnMOahu,8,Spain,1
0,45,38,97,333,0,DQfIHwgNSz,86,Italy,0
1,974,97,98,46,0,sMzleQuqiv,4,USA,1
1,101,96,79,924,1,uEtspvzJKj,15,China,1
0,931,26,21,827,0,MCYlOpXsVZ,64,USA,1
0,375,69,16,286,1,VNkmWwLjaD,17,USA,1
0,380,42,52,881,1,mJNwbgzDai,100,"Saudi Arabia",1
0,59,47,2,64,1,oHxMvdhkOK,78,Polland,1
0,507,79,70,359,0,AQoTBWsrxL,56,Germany,1
1,10,37,16,240,1,xXhVmjKWTP,12,USA,1
1,690,54,33,279,0,YTSlypUAxC,61,France,1
1,908,32,57,314,0,FejbGXnCdD,79,USA,1
1,302,63,9,820,1,qfoUvbsdhK,72,USA,0
1,471,79,100,977,1,IacHrbxgnR,8,Spain,0
0,420,28,96,130,1,HAEJOxDceN,95,Germany,1
0,921,67,77,378,1,exQlfmGVDu,0,France,0
1,247,41,90,567,0,iFOagrAzMk,75,Ukraine,1
0,746,45,6,535,0,PyimlrSCux,4,Italy,0
1,223,17,67,361,1,vjkRizBNwD,20,Germany,0
1,265,96,4,693,1,QGOxgtcdED,48,USA,0
0,943,87,33,831,0,JLVqiNZpzG,99,Japan,1
0,839,93,9,419,0,cBJXxbADKS,87,Japan,0
1,177,56,61,744,1,pOwNoVKBPi,77,"Saudi Arabia",0
0,222,3,4,434,1,zpyTDkJqUN,85,Ukraine,0
1,521,23,25,301,0,waOWzZhdek,70,Japan,0
1,739,3,37,393,1,nuNKcBlAeP,99,USA,1
1,832,79,29,396,0,EhwdKBaNHT,49,USA,1
1,349,50,66,992,1,twDAxZCPqB,73,Italy,0
1,615,47,66,428,1,xbkWNKhZGL,1,Japan,0
1,454,25,100,528,1,BGbHkTeVrA,12,Spain,1
1,419,93,8,157,0,OdRHqTizoF,69,China,0
1,871,60,66,803,0,FDwnIOaNkR,81,Spain,0
1,696,23,8,289,1,XGdDSBRkPA,70,"Saudi Arabia",1
0,118,80,18,328,1,elkbgMOEmq,59,Spain,1
1,79,81,56,341,0,TZDAeHROrf,55,Japan,0
0,547,40,95,599,0,lqkVGJKEsp,38,Ukraine,0
1,845,29,88,910,0,sCfWHTENgY,91,Ukraine,1
0,410,51,28,84,0,haFGIxqzWY,63,USA,1
1,710,70,13,472,0,sthWmndeHq,59,USA,1
0,320,2,32,634,1,hONPWiSyfv,90,USA,1
0,610,59,7,451,0,UjAnXWJZpu,51,Japan,1
0,435,13,31,340,0,eoXKijHphU,2,"Saudi Arabia",1
0,826,87,56,916,0,mhPgOufzcr,0,Germany,1
1,60,68,84,82,1,gChLEqwIji,48,USA,1
0,930,14,99,423,0,CPELjWpktq,63,USA,1
0,119,86,20,458,0,DWMrHERAvc,24,Germany,1
0,227,89,20,174,1,VJnejURmFi,56,Italy,0
0,780,18,13,307,1,BnQcxEosZj,31,Ukraine,1
1,180,24,4,775,0,qtuOowSBhd,15,"Saudi Arabia",1
0,755,15,89,69,0,KGPyfmhXaU,2,USA,1
1,447,30,60,613,1,qvyzIHbjOg,94,USA,0
1,703,61,12,908,1,tnjewbBzfM,74,Japan,1
1,551,85,0,842,0,JfbDKGoLSE,62,China,1
1,277,44,71,811,1,hTOsPDNpHv,93,Ukraine,1
1,436,52,15,320,0,mGfaXezsZV,63,France,1
0,618,49,87,38,1,BmHxciWUSn,10,Polland,0
1,54,43,98,266,1,yNMQhAWSCI,92,Spain,0
1,487,26,99,448,0,pqEARdelBv,100,USA,1
0,541,4,67,295,1,OxkUsmJnoX,23,USA,0
0,891,34,63,342,1,YpPCnvEbzO,10,Ukraine,1
0,447,31,5,571,1,vpoOCPbMxt,65,Ukraine,0
1,686,35,34,571,1,QrHgfmFIzq,37,USA,1
1,176,84,29,196,1,NHeidJRAjw,25,USA,0
1,56,66,41,362,0,JbPKjvsNda,93,Spain,0
1,1000,46,96,23,0,zHfAuIrRQv,32,USA,1
1,241,81,37,904,0,DPNCtZlarG,35,USA,1
1,107,81,29,353,0,ZTgrHjUICE,10,China,1
1,779,76,15,612,1,xTeLAsWdcg,9,USA,1
0,876,23,99,940,1,apMDGAIjzk,8,Japan,0
1,492,100,16,929,1,ZAiegkrtRI,86,Ukraine,0
0,335,69,72,857,1,xlGhYcLunD,65,"Saudi Arabia",1
1,16,27,99,134,1,HPyDoaqXET,32,USA,1
0,574,40,42,345,0,ciQxCsqILw,40,Japan,0
1,40,40,27,832,1,GsBpEKATCe,49,China,0
1,844,84,39,303,1,PDfouzKJHV,49,USA,0
0,170,29,100,243,1,OfrmCVZgAM,9,Japan,0
0,760,94,15,697,1,uxMaJynmdX,53,USA,0
1,175,50,8,95,0,ToVFRECXLD,10,USA,1
0,667,53,41,896,1,prUSXEgxeo,22,Spain,0
1,270,10,99,524,1,adbmFIERnN,35,"Saudi Arabia",1
0,571,75,86,365,0,VhvHLbaCzf,48,USA,1
1,38,52,0,795,0,qQnYZpiomz,80,USA,1
0,138,42,89,421,0,pGoDnzFPjJ,40,China,1
1,781,21,16,841,0,MPGYWjptEf,34,USA,1
0,566,55,17,576,1,NTXClFWuMd,39,USA,1
1,930,17,29,21,0,uMzQlTUysP,4,China,0
1,977,49,30,631,0,ZNfzMbIHXV,12,Polland,1
0,612,96,57,747,0,YfPIAWxCyG,99,USA,1
0,262,40,58,946,0,KVTiASjUZb,59,Italy,0
0,163,68,62,622,0,uxMBEUpQjq,5,USA,1
0,17,26,34,76,1,yDKIfVGlmo,59,Spain,1
0,921,26,6,572,1,YmBFzfuQJd,96,Spain,1
0,551,39,91,518,1,NMUBbTAWjK,63,Japan,0
1,569,50,65,946,0,pUeQWJKDFq,37,Japan,0
0,975,21,50,972,1,xltUrqDYfT,11,France,0
0,205,7,9,244,0,HqrPRwAaxm,24,France,1
1,277,15,5,119,0,BnrfgKhlTX,6,France,1
1,815,82,94,363,0,dtWlkzvHhJ,52,China,1
0,406,78,1,248,1,yUrimEzkao,83,Polland,1
1,191,21,43,92,1,DWxZwcbOJr,59,Germany,0
1,12,70,30,967,0,MYAcSKtnpG,0,China,1
1,418,3,14,731,0,JmNrYvxyZq,26,"Saudi Arabia",1
1,537,8,76,972,1,pdIoYCxcvt,77,Germany,0
1,373,29,84,46,0,eDslPMXogm,80,China,1
0,819,51,13,597,0,ZsenKPEfSh,32,USA,1
1,453,49,9,175,1,JoAWTIRbri,39,China,1
1,187,85,78,92,1,OAYoFIRTUN,55,USA,1
0,56,52,2,462,1,NwBpLotIRX,79,Japan,1
1,569,61,9,38,1,LZFRBTIONE,66,Spain,1
1,758,90,23,486,1,XUwdOLINvM,40,"Saudi Arabia",1
0,173,54,85,875,1,nutoPxWRLf,62,Germany,1
1,652,91,20,472,1,myzTkEJvIh,31,Italy,0
1,906,83,84,182,1,zKHnyuEtPV,87,China,0
1,757,44,50,887,1,BlZEHNsVWu,45,Italy,0
1,259,69,87,509,1,zMuxINyvAJ,53,Italy,0
1,421,61,4,594,0,ZnPeSGgxTY,71,USA,1
1,775,38,27,673,1,OEKUloPJCD,49,USA,0
1,508,16,89,100,0,RsGUdIMoNn,50,Japan,0
1,501,87,49,474,0,LGwKuChiYr,58,France,0
1,965,95,40,743,1,sYBiFNWDmk,12,Spain,0
1,958,2,42,23,0,wsxgCZQFPW,94,Germany,0
1,906,86,34,814,1,dtQsAliySP,41,France,1
1,406,44,35,348,0,xqoFYnHOEf,22,China,1
1,86,90,79,756,0,uEMjfzTSOa,18,USA,1
0,873,50,87,967,0,OVuDsGwvxp,10,USA,1
0,949,3,61,325,0,ITMzbskBYG,59,Ukraine,0
0,668,23,52,227,0,PEYStlqnfm,11,Japan,0
1,245,68,37,952,1,RYNGeIlkfg,94,Ukraine,0
0,257,35,33,111,0,JUnRoyXCIz,36,Ukraine,0
1,804,4,87,271,1,xQFwkMEYNI,57,"Saudi Arabia",1
1,287,69,46,809,1,GZceiFIMjH,6,Spain,0
0,599,2,74,1000,1,vCxVOhGbJR,14,Ukraine,0
1,184,55,33,591,0,XURufJapSC,92,Spain,1
1,984,30,26,764,0,EMBwJbLdmX,39,USA,1
0,442,69,3,311,1,PjxZnOvASq,37,Spain,0
1,55,67,90,891,0,RiDAesTYoS,48,"Saudi Arabia",1
0,324,95,69,483,1,XJqQAMIwrZ,4,USA,1
1,359,91,43,81,1,PZrTeVvtSL,41,Spain,0
1,203,69,53,317,1,CFnjwRNHoY,0,China,1
1,638,25,52,567,0,TOEZMzJbBa,51,Polland,0
0,284,88,7,191,0,ymxXGjJwRK,63,Germany,1
0,232,36,35,139,0,QUMJIdCuFN,93,"Saudi Arabia",1
1,996,12,39,320,0,XaAnhHYlcB,88,Spain,0
0,9,89,14,365,1,XRMstizmHe,43,Italy,1
0,924,100,18,120,0,LUAwqDbNsZ,38,Japan,1
0,826,98,69,654,0,vFteAZzyQR,52,"Saudi Arabia",0
1,687,25,16,575,0,gzcjUSmrbX,77,Spain,0
1,786,75,58,414,0,ZMiprwYqhT,71,"Saudi Arabia",1
0,905,28,32,897,1,juNGalvxpn,17,China,1
1,873,88,86,405,1,bMWXPIvOLf,37,Italy,0
1,123,99,71,290,1,LSfpveGzMU,36,USA,0
1,143,83,61,664,0,JjQTErmevP,21,Italy,0
0,957,4,36,660,1,xVCiyPeJIW,44,USA,1
0,463,75,19,147,0,SdlrHIhgTB,73,USA,1
1,107,22,7,451,1,dCyHEJQZYu,95,Germany,0
0,102,77,32,678,0,IchrAqTMuN,68,USA,0
0,805,56,80,671,1,eIQcUizgtM,34,Germany,0
1,17,30,58,843,0,EMHsCVpNzQ,11,France,0
0,682,11,0,283,0,KWEyegrhMA,88,France,1
0,336,77,50,575,0,FqBJgEtzIl,81,China,0
0,497,64,15,858,1,rTHYkhgNOx,48,Japan,0
1,578,72,30,655,1,aLwPryGeiK,65,China,0
0,71,95,88,747,0,nEkwjPfvbc,81,"Saudi Arabia",1
0,547,41,29,755,1,XsyazvhBtu,52,Spain,0
1,500,74,35,481,0,hUCsYygQia,20,USA,0
0,179,69,34,551,0,qBCoxzFlHI,87,USA,1
1,202,65,67,396,0,fsUagBmbcr,94,Germany,1
1,475,85,31,234,0,MiqUeScYnP,57,Spain,0
1,652,80,79,473,1,xFRGpzYjry,26,USA,1
1,135,27,60,372,0,aHAohEGXqL,4,Japan,0
1,907,83,74,348,0,yDoPEIvgCM,39,Ukraine,1
0,807,57,12,321,1,xdDlYbFymQ,23,Japan,0
1,76,33,62,98,1,yumTfBsUlM,41,USA,1
0,837,46,7,429,1,QIAyPKOblr,68,Ukraine,1
1,962,18,63,285,1,fBCsrdmhNR,91,"Saudi Arabia",0
0,568,54,30,337,0,GuUJNFISYP,90,USA,1
0,304,54,29,34,0,kNWIEDgdjT,60,USA,1
0,691,73,50,684,1,JweBsvgcfp,77,Japan,0
0,833,23,48,941,1,BZrckElunS,12,Spain,1
0,205,92,99,991,0,GebpVTADuH,19,France,1
0,493,94,51,756,0,OjCHDwPiSy,33,Spain,0
0,130,68,28,998,1,VWnHlguQES,42,France,1
0,934,37,7,364,1,uUoINmMtJw,33,USA,1
0,172,96,62,789,1,BsFTVQSgjn,2,"Saudi Arabia",1
1,730,22,11,773,0,bFDBSVPJUW,19,Spain,0
1,154,58,67,914,0,RIWZTwFONi,49,Japan,0
0,822,56,27,951,1,urNkihAgEo,27,China,1
1,260,19,66,758,0,pYGeOfVIKa,10,"Saudi Arabia",1
1,950,57,16,453,0,XkNQHicFxe,79,Polland,0
0,376,33,58,405,0,GdsTVOYlkj,31,Polland,1
0,637,74,64,570,0,ikJctlasEq,6,France,0
0,292,6,92,752,0,QSBdMbXzpt,61,Spain,1
1,14,53,59,255,0,pDtRsOEVqc,96,"Saudi Arabia",1
0,180,21,16,517,0,LxfmGSaKIn,82,China,0
0,126,12,27,137,1,hzWIpeBwOi,25,Germany,1
1,631,24,15,442,0,TjKQbCsrFD,4,"Saudi Arabia",1
0,981,96,33,48,1,jsUnuECJtr,91,Germany,0
0,648,95,17,1,1,FcnJYmOxTX,10,Spain,1
0,534,83,89,316,1,CmoMLeFAlO,57,France,1
0,459,95,18,830,0,PxyAdQiIno,99,USA,1
0,61,76,22,525,1,SDiWjezECl,62,Japan,1
1,658,61,76,589,0,BMTmZyQOYx,40,Germany,0
0,462,30,0,906,0,pNLtqCezKZ,76,China,0
1,187,10,61,524,1,otQMsEvyDX,3,Italy,1
1,301,63,73,948,0,LSxnNJbqkr,98,"Saudi Arabia",1
1,164,5,92,515,1,HLTYXGfxCZ,30,Polland,1
0,275,39,21,523,1,vymeDzsXAp,15,USA,1
1,248,92,64,416,0,dCbvEtrkuO,21,USA,1
0,990,9,51,460,1,RUSjrFcdoB,86,France,1
0,4,88,96,440,0,DoYTKvyAzJ,36,France,1
0,807,82,65,18,0,bcoiJvUHxR,83,Polland,0
1,651,14,38,349,0,wbZavOTyLW,53,USA,1
1,547,72,13,267,0,uIxwYQpPTm,96,"Saudi Arabia",1
0,250,25,7,271,0,LjHdpniItW,0,USA,1
0,540,20,24,160,1,uVdeXUvnzY,54,China,0
1,88,22,53,780,1,auWRQKOHlq,68,USA,1
0,69,1,54,762,0,KYxJXmdUcb,49,"Saudi Arabia",1
0,1,47,9,217,1,VLGWdhlybp,9,Ukraine,0
1,736,23,43,700,0,hTOvKyGiCS,5,China,0
1,941,10,81,566,0,HkMwxUlgoe,37,France,1
1,478,42,79,243,0,uCfVcOgWyz,25,Spain,0
1,721,65,26,893,1,XVImGSAOQd,98,USA,0
0,41,5,45,976,0,uhdDSGEJTj,23,Japan,0
1,698,67,100,473,1,YjPwmzOQvo,43,USA,0
0,338,87,14,692,1,pLOdVAGoly,24,"Saudi Arabia",1
1,731,4,47,249,0,scWDFTJBbk,47,USA,0
0,436,98,16,418,0,YShLZKQsak,94,"Saudi Arabia",1
1,483,29,59,789,0,jJRcZQCmYk,54,USA,1
1,75,9,76,164,1,MCSTjBVGmU,38,Germany,1
1,234,49,84,81,1,wuAtxkPKmD,72,USA,1
1,404,8,11,849,1,PbYFtVSJKl,62,Italy,0
0,400,92,80,46,1,WfQjlxacMh,39,Germany,1
1,174,54,46,25,1,UsFgQPGRKV,48,USA,1
0,253,64,45,497,1,fhiptyRJTW,58,Polland,0
0,97,9,76,477,1,vXCRrdLeBo,65,USA,0
0,907,43,69,221,1,RvpKqYinoS,80,USA,0
0,589,46,89,753,0,tpvocdCqLz,88,USA,0
1,379,25,77,704,1,sqGeInAJRl,8,Ukraine,1
1,290,93,75,917,0,chPmIKLyYF,17,Spain,0
1,934,28,65,950,0,NJFOWTxkBg,38,Ukraine,1
1,268,92,54,315,1,GCoTEtqSgr,72,Germany,1
1,440,45,24,136,0,TskZOWYJhA,16,Japan,1
1,43,40,29,403,1,vyowQJkKRE,11,Italy,1
1,294,31,31,91,0,NKQyczrbiV,47,USA,1
1,4,51,25,712,0,blAcrOdXfR,0,Germany,0
0,943,24,20,546,1,HxMnFfVNyh,99,USA,0
0,707,37,19,897,1,nCYLmrXKEl,18,USA,0
0,564,20,46,632,0,HIufWQVFPA,100,France,1
1,101,94,72,731,1,mDbgOISXVt,19,China,1
1,136,92,23,808,0,fYImpnUjtR,60,France,1
0,552,59,72,997,1,doKVXfxOsn,15,USA,1
0,851,65,84,777,1,JgYiXxNQHo,100,Japan,0
0,970,23,98,793,0,gAmHMLqrCP,100,USA,1
1,188,82,13,786,0,zlJbDqjsWo,95,USA,0
1,414,54,1,113,1,gBMVRzADFo,27,Germany,1
0,562,61,90,700,0,wUjTlpZWao,55,"Saudi Arabia",1
0,716,33,46,589,0,wHLvqzOBTo,20,Italy,0
0,301,4,84,635,0,IWyenCiTwL,68,USA,1
0,843,89,25,874,0,ZSsKjiOuLn,52,"Saudi Arabia",1
0,487,79,7,302,1,vLaNUMYKqQ,14,USA,1
1,746,54,70,671,1,aQSPqmwNHU,42,USA,1
0,487,42,100,658,0,vHOTGlsUBK,57,USA,1
0,892,35,78,860,1,eHsAkbMUQZ,11,Italy,0
0,517,96,76,38,0,cHhkpmxrqO,0,France,0
0,535,2,39,141,0,sMuTHGbpyr,51,Spain,0
0,21,2,5,610,0,eWrjqJXBhf,54,Japan,0
0,21,73,11,355,0,XOJcWfPypV,88,Spain,1
1,79,9,93,898,1,dZcNHYOJxq,40,USA,1
1,527,42,57,154,1,CwYaxeGWsh,38,Ukraine,0
1,163,17,71,263,1,BoEjTtPyYi,31,USA,0
0,544,89,29,708,1,pTYrVecIHO,61,USA,1
1,463,41,14,495,1,YKgysMuwEG,43,USA,1
1,454,57,9,966,1,okFwNrsTUQ,74,Spain,0
0,148,99,94,45,0,MTtAkJOCLl,23,"Saudi Arabia",1
0,11,78,77,825,1,FEoZMRSAQm,40,Germany,1
0,365,81,61,317,1,XCKNHsjWlM,7,USA,0
0,274,79,43,867,0,QMqiLPJWVp,88,Ukraine,0
0,85,20,38,735,1,WUOSdnRjPo,91,"Saudi Arabia",1
1,681,91,57,741,0,qPXJrgBvVH,42,"Saudi Arabia",1
1,231,10,50,805,0,BjedvFDqAH,31,Germany,1
0,907,31,21,689,0,vCOEUeLxzF,33,Italy,1
0,950,46,31,314,1,jvKaWyiwVP,71,USA,1
0,942,16,80,454,1,NGxCeVPgao,75,Ukraine,1
0,789,60,31,127,1,qDYEfUmrNH,70,Polland,1
0,661,60,38,368,0,CsTBOKwDLP,87,USA,1
1,297,85,5,788,1,JjRwXWueNo,80,France,1
0,479,56,41,456,0,ynqDpBXVjK,30,China,0
0,961,47,44,169,1,FLrNVRgMfn,79,"Saudi Arabia",1
0,94,83,29,201,0,QimsWjAPVp,98,France,1
0,629,79,6,190,0,oDPUrqnYXa,36,USA,1
1,751,68,57,495,0,osAZzVdEqm,95,China,0
1,767,54,60,917,0,VlGeigNLmI,38,Japan,0
0,390,6,72,724,1,ZdbzlXoiSB,74,USA,0
0,718,12,90,633,0,BLQtNgpqVb,22,Japan,1
0,656,8,56,32,1,MiSfIozvYs,8,Spain,1
0,684,10,16,827,0,IFZRcbuYUx,65,USA,1
1,410,5,19,556,0,irSDRLMhcQ,54,USA,1
1,338,93,61,743,0,rCLAJSGZKa,55,USA,1
1,102,19,19,263,0,EeOoVPXRKm,24,USA,0
0,664,48,13,462,1,zXFfdnigvZ,5,USA,1
1,14,93,91,61,0,cjaFwOukQZ,58,Japan,0
1,710,68,18,124,1,vsZjIXCBOQ,84,Japan,1
1,694,43,93,523,0,sEbfjkUgqX,14,USA,1
0,540,97,67,1000,1,zyNiAYoBLF,18,USA,0
0,196,84,24,617,1,YbrtAeJLHO,84,Germany,1
0,399,97,4,748,1,bulPMaEOZW,23,Spain,1
1,278,75,75,880,1,RQcJItDugq,43,Spain,0
0,724,70,87,562,1,NcSoLnrlCG,76,USA,0
1,269,71,56,769,1,cVMXNpiWeu,60,Spain,0
1,168,40,43,666,0,iYRQbXLPuS,55,USA,1
0,511,29,57,413,0,NxnYkfqTvo,84,Japan,1
1,233,21,74,942,0,ckfWLhHeGn,27,Germany,0
0,32,95,39,443,0,LRWuEfOjvV,18,Japan,1
0,531,17,94,977,0,bQgoTmFOjq,56,China,0
0,786,55,98,734,0,gyFXvrjzqu,76,Spain,0
1,936,17,30,23,0,KVogJHwGqp,17,USA,0
0,831,20,31,364,1,NjLTpdwtgR,66,"Saudi Arabia",1
0,321,21,5,753,1,uhmLkSjsYn,8,Japan,0
1,247,94,8,613,1,nuKbEFDlpm,29,Germany,1
1,692,6,98,486,0,PIVwSrcDLO,52,Spain,0
0,213,22,97,740,1,BxMyACeLDq,2,China,0
1,209,5,62,781,1,kqeYvJAbDf,4,Italy,0
0,810,19,49,692,0,aUADIkrFnv,37,France,0
1,232,30,79,848,0,PaDhjEqfvt,86,Japan,1
0,511,7,10,687,1,jdeYzqpZNW,53,Ukraine,1
0,906,81,42,862,0,BpclzmGMFf,43,Germany,1
0,268,76,88,292,0,ByzpIWEciM,16,Spain,0
1,283,91,69,874,0,IChRWHfMJz,72,Germany,1
1,212,37,96,240,0,Lwmectzpjy,13,"Saudi Arabia",1
1,255,37,2,740,0,AEhaHtGmRP,28,USA,0
1,889,71,99,20,1,dpIYvEaWoX,65,"Saudi Arabia",1
0,492,30,72,703,0,fldOoMCjLE,55,Ukraine,0
1,828,12,1,849,1,McQGmPSpfT,84,France,1
0,887,69,26,300,0,kqZvRmKQAL,92,USA,1
1,711,69,21,522,0,zUpnNGtAgl,54,USA,1
0,408,93,70,799,0,YeduNVAWMl,50,Japan,0
1,1000,47,64,279,0,rSEoYixThw,71,Ukraine,0
1,287,11,4,972,0,rSiRxcMvXg,37,Japan,0
0,389,34,96,521,0,DQyZRNCXov,55,Italy,0
0,791,33,17,530,0,wCFBsRzGyq,35,USA,0
0,15,62,76,71,0,iXQylLhrSv,12,Germany,1
0,589,45,8,646,0,KzNDrpELhB,32,Italy,0
1,534,40,10,262,0,mRyoXbLHFP,38,USA,1
0,363,64,27,606,0,ocaIJBfHhy,28,Ukraine,1
1,708,49,40,482,1,MxaBJOuGAp,67,USA,1
0,338,41,1,55,1,KBueOsLkiA,37,Japan,0
1,455,25,63,646,0,YmDLeIMsbt,16,Italy,0
1,609,87,47,769,0,tzKlVNqdvP,32,Ukraine,0
1,985,42,18,849,0,AfxKWdjeUi,70,"Saudi Arabia",1
0,286,40,97,215,0,zuWaJFQSsj,13,Germany,1
0,973,42,36,831,0,zYrFblXuWR,77,Japan,0
1,276,32,66,610,1,qsjZAFtBcN,98,"Saudi Arabia",1
0,558,24,59,317,0,uNisPKMwpY,73,Polland,1
1,845,49,95,826,1,HvIMCWpaGj,2,Spain,0
1,721,99,37,177,0,gMnHbojRwY,94,Germany,1
0,203,10,63,802,0,tOKZVQGRrY,67,Spain,1
0,50,70,82,883,1,kaCIjXvofz,93,Japan,0
0,171,60,14,22,0,PCwGsgaQOR,33,USA,0
0,619,48,55,947,0,hMxXFOKSnp,78,Polland,1
0,516,73,72,796,1,RgfXkyaqEL,20,China,0
0,131,17,62,131,1,ieoUqmpEtL,29,Germany,1
1,202,41,83,776,1,OETLjchPCe,26,France,1
0,706,52,46,640,0,zdwmSPVKBh,90,Japan,0
1,899,66,99,871,1,VKwDIhHbun,63,Spain,0
0,912,98,21,590,1,aWCikrVcgj,95,China,0
1,730,12,75,47,0,PugMfSUoXc,70,Ukraine,1
0,196,71,99,363,1,PhtMFbuOGa,85,USA,1
0,546,50,70,281,1,UTrpIsNWAQ,79,USA,0
0,172,37,22,143,0,DCRgQUZwul,53,Japan,0
0,881,66,76,27,0,RrDIBgqSOA,95,USA,0
0,682,7,91,407,0,ytYapRhNPG,22,China,0
0,804,7,92,451,0,NTlXVDfOwF,33,"Saudi Arabia",1
0,555,90,57,666,1,CYedyORAvZ,35,USA,1
0,577,2,32,123,1,TKqNXRhLpG,43,China,1
0,198,22,91,876,0,EUSmdsaLAy,63,Japan,1
0,111,94,50,317,0,ztqfVTgUak,91,China,0
1,746,16,42,360,0,UVbOAtjEqM,73,Spain,1
1,925,97,31,247,1,TcygeudYwk,71,USA,0
0,204,12,85,515,1,SqnatecoxD,54,France,0
0,997,96,19,19,0,CjxIJUesVf,49,Italy,0
0,143,76,51,306,1,WujLiMdEep,26,USA,1
0,570,5,78,944,1,jxzlIoiWcb,4,Polland,1
1,843,75,45,801,0,TiwbkuyFSW,78,France,0
0,482,74,35,339,0,htAIHLjTda,57,China,1
0,32,87,65,966,1,gYfqbViEkv,4,Italy,0
0,207,47,13,549,0,BuaNsxmXZA,74,"Saudi Arabia",1
0,163,23,49,639,1,ySEXtroQmW,40,France,1
0,762,72,22,560,1,AitxdLDBER,94,China,1
1,475,92,83,162,1,UjJpQwTEav,83,"Saudi Arabia",1
0,127,69,33,893,1,mYdHQPMOzC,47,Ukraine,0
0,609,85,19,162,1,gtiGhEKxFv,34,Japan,0
0,632,75,25,980,0,mOJwAeuRcM,12,USA,1
0,264,91,18,329,1,afJQLzdMXp,13,Polland,0
0,735,97,42,352,1,ZIADpmMsOQ,26,USA,1
1,166,97,17,949,1,cZuNglSbyf,80,Italy,0
1,268,61,96,609,0,WTMsQwyzRq,67,Germany,0
1,594,94,36,524,0,itWwYcnKbP,5,USA,1
1,821,73,66,67,0,esqGIXuMgc,44,USA,1
0,466,14,48,734,0,NcLXsVkoum,79,"Saudi Arabia",1
0,181,50,26,825,0,PytCvUOKed,60,Germany,0
1,671,79,46,680,0,GwSXktxIML,23,France,0
0,630,99,84,218,1,QeVxjPRDKw,69,China,1
1,345,3,34,300,0,LnJxPsIDmZ,37,Italy,1
0,25,23,67,219,1,IoZvcJLtHg,69,USA,1
0,489,42,70,324,1,ltKfGkTDoq,44,USA,0
1,892,11,29,411,1,KjloASNVBs,24,USA,1
1,827,18,95,678,1,BWpzMyRoiv,1,Italy,0
0,379,31,34,9,1,HtTGavrciN,92,Germany,0
1,138,15,88,362,0,WMVPyCAcYZ,87,Germany,0
0,987,58,5,453,0,BYgXOZUiey,4,Japan,0
1,640,64,3,741,0,yaLZwuOYJN,31,USA,1
1,528,62,0,433,0,LJEbPFVqtd,17,China,1
1,243,27,75,365,1,FoePIdLhbV,100,China,0
1,936,60,21,635,1,IOaUmEcGNl,23,USA,1
0,39,50,36,63,0,koYFrzHJdp,93,Spain,1
0,147,27,94,953,0,dXIBOjkifT,31,USA,0
1,149,19,79,64,0,FEtVIgsjdX,9,Spain,1
1,798,15,35,249,0,AHqRyxmUjd,40,Polland,0
1,946,42,94,880,1,jDzVnLKXio,25,USA,1
0,792,49,48,507,1,nuoGFfAcOM,31,"Saudi Arabia",1
1,338,17,33,638,0,aFtNvyKVMj,26,"Saudi Arabia",1
1,365,30,15,485,1,LEaAGdJSCm,98,Spain,0
0,728,5,47,518,0,SdrlnPjDqe,89,China,0
1,702,52,51,944,1,aGYHxdyDwQ,67,USA,1
1,550,25,92,640,0,nWTYbrPJKH,62,Japan,0
0,441,66,41,478,1,akYtTuFDRo,13,USA,0
